rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
1001+,Lobachevsky State University of Nizhni Novgorod,Russian Federation,9.8–18.9,23.6,10.7,13.0,43.2,27.6,"18,205",8.0,7%,53 : 47,/world-university-rankings/lobachevsky-state-university-nizhni-novgorod,lobachevsky-state-university-nizhni-novgorod,http://www.wikidata.org/entity/Q492766,grid.28171.3d,
1001+,University of Łódź,Poland,9.8–18.9,15.9,10.0,13.1,34.1,22.9,"33,758",15.2,4%,65 : 35,/world-university-rankings/university-lodz,university-lodz,http://www.wikidata.org/entity/Q137503,grid.10789.37,
1001+,Łodz University of Technology,Poland,9.8–18.9,15.9,10.6,15.9,36.8,21.6,"17,115",13.1,3%,41 : 59,/world-university-rankings/lodz-university-technology,lodz-university-technology,http://www.wikidata.org/entity/Q2140369,grid.412284.9,
1001+,London South Bank University,United Kingdom,9.8–18.9,14.5,10.0,15.8,34.5,71.3,"11,965",17.1,34%,56 : 44,/world-university-rankings/london-south-bank-university,london-south-bank-university,http://www.wikidata.org/entity/Q289348,grid.4756.0,
1001+,Londrina State University,Brazil,9.8–18.9,21.3,19.5,14.0,34.0,17.5,"23,392",13.7,1%,57 : 43,/world-university-rankings/londrina-state-university,londrina-state-university,http://www.wikidata.org/entity/Q7894364,grid.411400.0,
1001+,Lviv Polytechnic National University,Ukraine,9.8–18.9,17.7,8.7,20.9,34.5,24.1,"22,520",11.0,1%,39 : 61,/world-university-rankings/lviv-polytechnic-national-university,lviv-polytechnic-national-university,http://www.wikidata.org/entity/Q1817355,grid.10067.30,
1001+,Maharaja Sayajirao University of Baroda,India,9.8–18.9,12.6,8.6,13.7,34.5,13.9,"34,111",27.3,,58 : 42,/world-university-rankings/maharaja-sayajirao-university-baroda,maharaja-sayajirao-university-baroda,http://www.wikidata.org/entity/Q1747272,grid.411494.d,
1001+,Mahasarakham University,Thailand,9.8–18.9,13.3,7.1,6.3,34.8,23.6,"43,552",34.4,,63 : 37,/world-university-rankings/mahasarakham-university,mahasarakham-university,,grid.411538.a,101.0
1001+,Manipal Academy of Higher Education,India,9.8–18.9,20.2,9.5,6.5,34.1,26.6,"25,145",9.7,8%,43 : 57,/world-university-rankings/manipal-academy-higher-education,manipal-academy-higher-education,,grid.411639.8,103.0
1001+,Marmara University,Turkey,9.8–18.9,13.5,7.3,18.4,34.0,22.2,"72,603",35.7,4%,52 : 48,/world-university-rankings/marmara-university,marmara-university,http://www.wikidata.org/entity/Q1424081,grid.16477.33,
1001+,Meiji University,Japan,9.8–18.9,14.7,11.3,13.8,72.7,24.1,"32,270",29.8,4%,32 : 68,/world-university-rankings/meiji-university,meiji-university,http://www.wikidata.org/entity/Q46492,grid.411764.1,
1001+,Meijo University,Japan,9.8–18.9,14.7,9.6,8.8,35.2,23.5,"15,422",32.6,2%,27 : 73,/world-university-rankings/meijo-university,meijo-university,http://www.wikidata.org/entity/Q847117,grid.259879.8,
1001+,Menoufia University,Egypt,9.8–18.9,13.4,7.4,15.5,36.6,36.0,"82,327",38.7,1%,44 : 56,/world-university-rankings/menoufia-university,menoufia-university,,grid.411775.1,101.0
1001+,Michoacán University of San Nicolás of Hidalgo,Mexico,9.8–18.9,17.0,8.9,11.0,35.0,29.8,"39,392",29.0,1%,51 : 49,/world-university-rankings/michoacan-university-san-nicolas-hidalgo,michoacan-university-san-nicolas-hidalgo,,grid.412205.0,103.0
1001+,Ming Chuan University,Taiwan,9.8–18.9,12.2,10.3,6.9,34.8,29.1,"18,800",22.7,11%,60 : 40,/world-university-rankings/ming-chuan-university,ming-chuan-university,http://www.wikidata.org/entity/Q6864633,grid.411804.8,
1001+,Minia University,Egypt,9.8–18.9,14.3,7.0,13.2,34.1,44.6,"58,870",15.9,1%,61 : 39,/world-university-rankings/minia-university,minia-university,,grid.411806.a,101.0
1001+,University of Miyazaki,Japan,9.8–18.9,20.4,9.4,19.5,35.9,21.4,"5,507",8.3,2%,35 : 65,/world-university-rankings/university-miyazaki,university-miyazaki,http://www.wikidata.org/entity/Q1071052,grid.410849.0,
1001+,University of Monastir,Tunisia,9.8–18.9,19.8,8.6,12.6,34.0,41.8,"21,267",11.3,1%,68 : 32,/world-university-rankings/university-monastir,university-monastir,http://www.wikidata.org/entity/Q3551637,grid.411838.7,
1001+,Moscow Aviation Institute,Russian Federation,9.8–18.9,23.4,11.1,1.8,53.8,22.6,"15,263",10.5,9%,28 : 72,/world-university-rankings/moscow-aviation-institute,moscow-aviation-institute,,grid.17758.3c,101.0
1001+,Moscow Power Engineering Institute,Russian Federation,9.8–18.9,18.4,24.1,2.6,53.9,27.4,"11,252",15.4,9%,38 : 62,/world-university-rankings/moscow-power-engineering-institute,moscow-power-engineering-institute,,grid.77852.3f,101.0
1001+,Moscow Technological University,Russian Federation,9.8–18.9,13.3,9.2,6.4,58.6,18.0,"16,441",14.9,3%,31 : 69,/world-university-rankings/moscow-technological-university,moscow-technological-university,,grid.466477.0,101.0
1001+,Muroran Institute of Technology,Japan,9.8–18.9,14.2,9.3,22.4,38.2,28.5,"3,320",18.0,4%,9 : 91,/world-university-rankings/muroran-institute-technology,muroran-institute-technology,,grid.420014.3,101.0
1001+,University of Mysore,India,9.8–18.9,33.0,9.1,4.7,34.3,27.5,"7,944",20.3,8%,43 : 57,/world-university-rankings/university-mysore,university-mysore,http://www.wikidata.org/entity/Q1370721,grid.413039.c,
1001+,Nagaoka University of Technology,Japan,9.8–18.9,21.7,13.5,12.2,39.8,32.4,"2,388",10.3,12%,11 : 89,/world-university-rankings/nagaoka-university-technology,nagaoka-university-technology,http://www.wikidata.org/entity/Q3114304,grid.260427.5,
1001+,Nagoya Institute of Technology,Japan,9.8–18.9,18.1,14.0,14.7,53.4,22.0,"5,637",16.1,4%,14 : 86,/world-university-rankings/nagoya-institute-technology,nagoya-institute-technology,http://www.wikidata.org/entity/Q1149777,grid.47716.33,
1001+,University of Nairobi,Kenya,9.8–18.9,13.7,10.4,16.8,35.1,46.8,"72,466",40.4,1%,36 : 64,/world-university-rankings/university-nairobi,university-nairobi,http://www.wikidata.org/entity/Q649998,grid.10604.33,
1001+,Nara Medical University,Japan,9.8–18.9,24.4,10.8,17.5,39.8,15.0,"1,202",3.6,1%,48 : 52,/world-university-rankings/nara-medical-university,nara-medical-university,http://www.wikidata.org/entity/Q4801446,grid.410814.8,
1001+,Naresuan University,Thailand,9.8–18.9,16.1,7.3,13.3,35.0,33.6,"23,232",15.8,1%,66 : 34,/world-university-rankings/naresuan-university,naresuan-university,,grid.412029.c,101.0
1001+,National Changhua University of Education,Taiwan,9.8–18.9,17.2,18.0,11.5,37.4,22.9,"8,124",21.4,8%,53 : 47,/world-university-rankings/national-changhua-university-education,national-changhua-university-education,,grid.412038.c,101.0
1001+,National Chiayi University,Taiwan,9.8–18.9,13.8,12.6,6.0,64.0,17.2,"12,537",26.0,4%,48 : 52,/world-university-rankings/national-chiayi-university,national-chiayi-university,http://www.wikidata.org/entity/Q6971460,grid.412046.5,
1001+,National Chung Cheng University,Taiwan,9.8–18.9,16.9,18.0,13.3,40.6,19.7,"14,278",19.9,4%,37 : 63,/world-university-rankings/national-chung-cheng-university,national-chung-cheng-university,http://www.wikidata.org/entity/Q697299,grid.412047.4,
1001+,National University of Colombia,Colombia,9.8–18.9,19.3,14.7,13.0,34.2,36.2,"51,844",22.0,1%,38 : 62,/world-university-rankings/national-university-colombia,national-university-colombia,http://www.wikidata.org/entity/Q1150419,grid.10689.36,
1001+,National University of Córdoba,Argentina,9.8–18.9,19.4,9.4,21.0,34.7,32.8,"64,491",11.5,2%,63 : 37,/world-university-rankings/national-university-cordoba,national-university-cordoba,http://www.wikidata.org/entity/Q1570489,grid.10692.3c,
1001+,National University of Kaohsiung,Taiwan,9.8–18.9,11.8,15.2,7.9,37.5,24.2,"5,599",23.5,4%,41 : 59,/world-university-rankings/national-university-kaohsiung,national-university-kaohsiung,http://www.wikidata.org/entity/Q697367,grid.412111.6,
1001+,National University of La Plata,Argentina,9.8–18.9,16.1,10.4,13.4,36.0,35.3,"118,688",23.9,5%,56 : 44,/world-university-rankings/national-university-la-plata,national-university-la-plata,,grid.9499.d,101.0
1001+,National Polytechnic University (IPN),Mexico,9.8–18.9,17.8,9.2,10.0,35.3,21.2,"178,492",10.5,,38 : 62,/world-university-rankings/national-polytechnic-university-ipn,national-polytechnic-university-ipn,http://www.wikidata.org/entity/Q952960,grid.26194.38,
1001+,National Research University of Electronic Technology (MIET),Russian Federation,9.8–18.9,17.6,13.7,4.2,35.8,24.0,"4,197",11.6,3%,31 : 69,/world-university-rankings/national-research-university-electronic-technology-miet,national-research-university-electronic-technology-miet,http://www.wikidata.org/entity/Q182118,grid.436529.f,
1001+,National Research Saratov State University,Russian Federation,9.8–18.9,20.7,13.1,16.6,37.6,31.2,"8,756",9.7,6%,60 : 40,/world-university-rankings/national-research-saratov-state-university,national-research-saratov-state-university,http://www.wikidata.org/entity/Q400422,grid.446088.6,
1001+,National University of the South,Argentina,9.8–18.9,26.3,10.0,7.9,34.0,24.9,"20,325",6.9,1%,58 : 42,/world-university-rankings/national-university-south,national-university-south,,grid.412236.0,103.0
1001+,Nicolaus Copernicus University in Toruń,Poland,9.8–18.9,17.9,9.8,22.4,35.0,24.6,"23,670",12.0,2%,69 : 31,/world-university-rankings/nicolaus-copernicus-university-torun,nicolaus-copernicus-university-torun,http://www.wikidata.org/entity/Q1752712,grid.5374.5,
1001+,University of Nigeria Nsukka,Nigeria,9.8–18.9,22.3,8.4,3.6,35.0,21.7,"32,429",14.2,1%,48 : 52,/world-university-rankings/university-nigeria-nsukka,university-nigeria-nsukka,,grid.10757.34,103.0
1001+,North China Electric Power University,China,9.8–18.9,15.5,14.9,18.1,34.0,15.4,"30,412",16.7,1%,35 : 65,/world-university-rankings/north-china-electric-power-university,north-china-electric-power-university,,grid.261049.8,101.0
1001+,Ochanomizu University,Japan,9.8–18.9,26.5,11.7,12.6,36.2,24.1,"2,947",14.2,5%,100 : 0,/world-university-rankings/ochanomizu-university,ochanomizu-university,,grid.412314.1,101.0
1001+,Oita University,Japan,9.8–18.9,18.7,8.9,13.2,36.7,17.6,"5,682",9.4,1%,37 : 63,/world-university-rankings/oita-university,oita-university,http://www.wikidata.org/entity/Q1201044,grid.412334.3,
1001+,Ondokuz Mayis University,Turkey,9.8–18.9,14.1,8.3,4.9,37.5,20.3,"33,790",30.5,6%,52 : 48,/world-university-rankings/ondokuz-mayis-university,ondokuz-mayis-university,http://www.wikidata.org/entity/Q7092215,grid.411049.9,
1001+,Osaka Prefecture University,Japan,9.8–18.9,20.8,14.0,19.0,42.5,20.8,"7,794",10.0,4%,36 : 64,/world-university-rankings/osaka-prefecture-university,osaka-prefecture-university,http://www.wikidata.org/entity/Q290456,grid.261455.1,
1001+,University of Pardubice,Czech Republic,9.8–18.9,16.5,13.6,10.8,34.7,25.8,"7,807",14.5,6%,55 : 45,/world-university-rankings/university-pardubice,university-pardubice,http://www.wikidata.org/entity/Q728840,grid.11028.3a,
1001+,Perm National Research Polytechnic University,Russian Federation,9.8–18.9,18.2,9.1,1.5,55.9,17.6,"9,509",9.0,5%,38 : 62,/world-university-rankings/perm-national-research-polytechnic-university,perm-national-research-polytechnic-university,,grid.440715.3,101.0
1001+,Perm State University,Russian Federation,9.8–18.9,16.0,10.2,3.9,40.7,19.3,"12,452",14.2,1%,65 : 35,/world-university-rankings/perm-state-university,perm-state-university,http://www.wikidata.org/entity/Q2031051,grid.77611.36,
1001+,Pirogov Russian National Research Medical University,Russian Federation,9.8–18.9,24.2,8.6,3.8,37.1,24.8,"8,608",5.7,7%,73 : 27,/world-university-rankings/pirogov-russian-national-research-medical-university,pirogov-russian-national-research-medical-university,,grid.78028.35,101.0
1001+,PMAS Arid Agriculture University Rawalpindi,Pakistan,9.8–18.9,13.6,8.2,11.1,34.0,31.6,"10,919",45.5,,39 : 61,/world-university-rankings/pmas-arid-agriculture-university-rawalpindi,pmas-arid-agriculture-university-rawalpindi,http://www.wikidata.org/entity/Q4790314,grid.440552.2,
1001+,Pontifical Bolivarian University (UPB) – Medellín,Colombia,9.8–18.9,16.0,8.0,4.8,36.3,35.1,"13,748",11.3,1%,56 : 44,/world-university-rankings/pontifical-bolivarian-university-upb-medellin,pontifical-bolivarian-university-upb-medellin,,grid.412249.8,103.0
1001+,Pontifical Catholic University of Paraná,Brazil,9.8–18.9,15.4,9.4,16.1,36.1,24.7,"25,198",25.8,1%,52 : 48,/world-university-rankings/pontifical-catholic-university-parana,pontifical-catholic-university-parana,http://www.wikidata.org/entity/Q1131088,grid.412522.2,
1001+,Pontifical Catholic University of Valparaíso,Chile,9.8–18.9,15.3,14.3,13.8,46.9,48.7,"15,165",23.1,1%,43 : 57,/world-university-rankings/pontifical-catholic-university-valparaiso,pontifical-catholic-university-valparaiso,http://www.wikidata.org/entity/Q1284408,grid.8170.e,
1001+,Prince of Songkla University,Thailand,9.8–18.9,15.1,9.0,21.5,36.2,31.7,"41,469",18.0,2%,69 : 31,/world-university-rankings/prince-songkla-university,prince-songkla-university,http://www.wikidata.org/entity/Q1519696,grid.7130.5,
1001+,PSG College of Technology,India,9.8–18.9,13.3,9.3,13.0,34.6,13.4,"8,283",15.3,,38 : 62,/world-university-rankings/psg-college-technology,psg-college-technology,http://www.wikidata.org/entity/Q7120651,grid.465015.3,103.0
1001+,Rio de Janeiro State University (UERJ),Brazil,9.8–18.9,23.0,10.7,12.1,41.4,21.0,"22,918",8.7,,57 : 43,/world-university-rankings/rio-de-janeiro-state-university-uerj,rio-de-janeiro-state-university-uerj,http://www.wikidata.org/entity/Q2840233,grid.412211.5,
1001+,Ritsumeikan University,Japan,9.8–18.9,17.2,11.2,14.0,34.9,31.6,"32,739",17.0,5%,36 : 64,/world-university-rankings/ritsumeikan-university,ritsumeikan-university,http://www.wikidata.org/entity/Q1152190,grid.262576.2,
1001+,University of the Ryukyus,Japan,9.8–18.9,18.3,11.1,11.4,42.3,25.4,"8,184",10.9,2%,38 : 62,/world-university-rankings/university-ryukyus,university-ryukyus,,grid.267625.2,101.0
1001+,Saga University,Japan,9.8–18.9,20.7,11.8,17.6,48.2,23.1,"6,994",9.9,2%,38 : 62,/world-university-rankings/saga-university,saga-university,http://www.wikidata.org/entity/Q1195814,grid.412339.e,
1001+,Saitama Medical University,Japan,9.8–18.9,23.5,9.0,21.2,37.7,14.6,"1,889",1.5,,52 : 48,/world-university-rankings/saitama-medical-university,saitama-medical-university,http://www.wikidata.org/entity/Q7402537,grid.410802.f,
1001+,"University of Santiago, Chile (USACH)",Chile,9.8–18.9,15.1,11.4,12.1,34.1,46.2,"24,606",25.9,2%,40 : 60,/world-university-rankings/university-santiago-chile-usach,university-santiago-chile-usach,http://www.wikidata.org/entity/Q1259453,grid.412179.8,
1001+,SASTRA University,India,9.8–18.9,14.3,8.7,17.3,34.4,13.2,"12,997",16.5,,50 : 50,/world-university-rankings/sastra-university,sastra-university,http://www.wikidata.org/entity/Q7488784,grid.412423.2,
1001+,Sathyabama Institute of Science and Technology,India,9.8–18.9,15.9,8.4,3.4,34.5,15.0,"15,886",19.5,1%,48 : 52,/world-university-rankings/sathyabama-institute-science-and-technology,sathyabama-institute-science-and-technology,,grid.412427.6,101.0
1001+,University of Sciences and Technology Houari Boumediene,Algeria,9.8–18.9,15.6,7.9,8.9,34.0,35.2,"35,418",19.0,1%,,/world-university-rankings/university-sciences-and-technology-houari-boumediene,university-sciences-and-technology-houari-boumediene,,grid.420190.e,101.0
1001+,Sechenov University,Russian Federation,9.8–18.9,21.8,8.6,1.4,35.9,29.7,"15,320",8.5,13%,79 : 21,/world-university-rankings/sechenov-university,sechenov-university,http://www.wikidata.org/entity/Q1962613,grid.448878.f,
1001+,Seoul National University of Science and Technology (SeoulTech),South Korea,9.8–18.9,22.2,15.6,15.0,39.2,19.8,"12,407",17.3,3%,34 : 66,/world-university-rankings/seoul-national-university-science-and-technology-seoultech,seoul-national-university-science-and-technology-seoultech,http://www.wikidata.org/entity/Q482678,grid.412485.e,
1001+,Sepuluh Nopember Institute of Technology,Indonesia,9.8–18.9,16.1,9.2,20.6,52.5,29.6,"16,712",13.2,3%,40 : 60,/world-university-rankings/sepuluh-nopember-institute-technology,sepuluh-nopember-institute-technology,,grid.444380.f,101.0
1001+,Shahid Bahonar University of Kerman,Iran,9.8–18.9,14.6,11.4,11.5,35.6,14.1,"14,635",22.2,,56 : 44,/world-university-rankings/shahid-bahonar-university-kerman,shahid-bahonar-university-kerman,,grid.412503.1,101.0
1001+,Shahrood University of Technology,Iran,9.8–18.9,14.1,12.5,15.1,35.5,15.8,"8,453",27.0,,46 : 54,/world-university-rankings/shahrood-university-technology,shahrood-university-technology,,Manual_13,103.0
1001+,Shanghai Maritime University,China,9.8–18.9,13.5,9.3,23.4,46.6,33.2,"23,281",18.0,3%,40 : 60,/world-university-rankings/shanghai-maritime-university,shanghai-maritime-university,http://www.wikidata.org/entity/Q51841,grid.412518.b,
1001+,Shibaura Institute of Technology Tokyo,Japan,9.8–18.9,17.4,12.5,8.0,38.3,34.8,"7,287",23.9,13%,19 : 81,/world-university-rankings/shibaura-institute-technology-tokyo,shibaura-institute-technology-tokyo,http://www.wikidata.org/entity/Q4614615,grid.419152.a,
1001+,Shimane University,Japan,9.8–18.9,22.6,10.9,12.0,37.5,19.3,"6,125",7.9,2%,36 : 64,/world-university-rankings/shimane-university,shimane-university,http://www.wikidata.org/entity/Q1072918,grid.411621.1,
1001+,Shizuoka University,Japan,9.8–18.9,17.1,12.9,13.9,38.4,25.4,"9,932",13.7,3%,29 : 71,/world-university-rankings/shizuoka-university,shizuoka-university,http://www.wikidata.org/entity/Q1151045,grid.263536.7,
1001+,University of Shizuoka,Japan,9.8–18.9,20.0,11.9,13.3,37.4,20.6,"2,937",11.4,4%,60 : 40,/world-university-rankings/university-shizuoka,university-shizuoka,,grid.469280.1,101.0
1001+,Showa University,Japan,9.8–18.9,30.3,8.6,16.8,36.3,16.1,"3,650",2.0,,58 : 42,/world-university-rankings/showa-university,showa-university,http://www.wikidata.org/entity/Q7503109,grid.410714.7,
1001+,Siberian Federal University,Russian Federation,9.8–18.9,16.8,10.8,6.8,52.6,19.9,"26,705",15.9,3%,50 : 50,/world-university-rankings/siberian-federal-university,siberian-federal-university,http://www.wikidata.org/entity/Q2382644,grid.412592.9,
1001+,University of Silesia in Katowice,Poland,9.8–18.9,17.4,8.5,18.7,34.1,23.0,"25,546",13.5,3%,67 : 33,/world-university-rankings/university-silesia-katowice,university-silesia-katowice,http://www.wikidata.org/entity/Q615154,grid.11866.38,
1001+,Simón Bolívar University,Venezuela,9.8–18.9,16.0,8.4,16.8,49.5,44.4,"11,040",14.9,,44 : 56,/world-university-rankings/simon-bolivar-university,simon-bolivar-university,http://www.wikidata.org/entity/Q2093477,grid.412358.9,
